,DATA_YEAR_x,AGENCY_ID,INCIDENT_ID,NIBRS_MONTH_ID,CARGO_THEFT_FLAG,SUBMISSION_DATE,INCIDENT_DATE,REPORT_DATE_FLAG,INCIDENT_HOUR,CLEARED_EXCEPT_ID,CLEARED_EXCEPT_DATE,INCIDENT_STATUS,DATA_HOME,ORIG_FORMAT,DID,DATA_YEAR_y,ARRESTEE_ID,ARRESTEE_SEQ_NUM,ARREST_DATE,ARREST_TYPE_ID,MULTIPLE_INDICATOR,OFFENSE_TYPE_ID,AGE_ID,AGE_NUM,SEX_CODE,RACE_ID,ETHNICITY_ID,RESIDENT_CODE,UNDER_18_DISPOSITION_CODE,CLEARANCE_IND,AGE_RANGE_LOW_NUM,AGE_RANGE_HIGH_NUM,OFFENSE_CODE,OFFENSE_NAME,CRIME_AGAINST,CT_FLAG,HC_FLAG,HC_CODE,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,VIOLENT_CRIME
0,2019,5659,121201578,8219647,,26-FEB-20,08-NOV-19,,7,6,,0,C,F,66890751,2019,37102533,1,14-NOV-19,3,N,29,5,56,M,2,2,R,,,56,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
1,2019,5659,121201519,8204323,,26-FEB-20,07-SEP-19,,10,6,,0,C,F,66892800,2019,37093351,1,07-DEC-19,3,N,29,5,22,M,2,2,R,,,22,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
2,2019,5659,122511116,8143027,,23-MAR-20,29-JAN-19,,19,6,,0,C,F,69756660,2019,37609527,1,29-JAN-19,1,N,29,5,38,M,1,1,R,,,38,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
3,2019,5659,111314561,8150689,,22-MAY-19,16-FEB-19,,2,6,,0,C,F,46809389,2019,33182422,1,04-MAR-19,3,N,29,5,34,M,2,2,R,,,34,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
4,2019,5659,111314586,8150689,,22-MAY-19,24-FEB-19,,11,6,,0,C,F,46809410,2019,33182435,1,02-MAR-19,3,N,29,5,21,M,2,2,R,,,21,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
5,2019,5659,111318077,8158351,,22-MAY-19,19-MAR-19,,15,6,,0,C,F,46813001,2019,33184472,1,22-MAR-19,3,N,29,5,47,M,1,2,R,,,47,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
6,2019,5659,111314311,8150689,,22-MAY-19,16-FEB-19,,2,6,,0,C,F,46816923,2019,33189119,1,16-FEB-19,1,N,29,5,51,M,2,2,R,,,51,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
7,2019,5659,111310599,8158351,,22-MAY-19,23-MAR-19,,20,6,,0,C,F,46813044,2019,33184481,1,24-MAR-19,1,N,29,5,17,M,2,2,R,R,,17,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
8,2019,5659,111318113,8158351,,22-MAY-19,24-MAR-19,,1,6,,0,C,F,46817752,2019,33182497,1,24-MAR-19,1,N,29,5,26,M,2,3,R,,,26,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
9,2019,5659,111314556,8150689,,22-MAY-19,08-FEB-19,,22,6,,0,C,F,46812795,2019,33184404,1,09-MAR-19,3,N,29,5,39,M,1,2,R,,,39,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
10,2019,5659,107368232,8143027,,21-MAR-19,05-JAN-19,,17,6,,0,C,F,39627132,2019,31971328,1,05-JAN-19,1,N,29,5,34,M,2,2,R,,,34,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
11,2019,5659,113385808,8173675,,15-AUG-19,23-MAY-19,,0,6,,0,C,F,50402879,2019,34056436,1,23-MAY-19,1,N,29,5,21,M,2,2,R,,,21,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
12,2019,5659,113385905,8173675,,15-AUG-19,25-MAY-19,,18,6,,0,C,F,50403001,2019,34056461,1,25-MAY-19,1,N,29,5,39,M,1,2,R,,,39,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
13,2019,5659,113383985,8166013,,15-AUG-19,03-APR-19,,19,6,,0,C,F,50395560,2019,34055906,1,17-APR-19,3,N,29,5,38,M,1,2,R,,,38,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
14,2019,5659,118007510,8150689,,21-NOV-19,02-FEB-19,,2,6,,0,C,F,60680861,2019,35966650,1,21-SEP-19,3,N,29,5,36,M,1,2,N,,,36,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
15,2019,5659,113385222,8173675,,15-AUG-19,05-MAY-19,,16,6,,0,C,F,50402110,2019,34056264,1,09-MAY-19,3,N,29,5,59,M,2,2,R,,,59,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
16,2019,5659,113385345,8173675,,15-AUG-19,09-MAY-19,,11,6,,0,C,F,50402259,2019,34056303,1,09-MAY-19,1,N,29,5,31,M,1,2,R,,,31,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
17,2019,5659,113385410,8173675,,15-AUG-19,11-MAY-19,,0,6,,0,C,F,50402345,2019,34056317,1,11-MAY-19,1,N,29,5,44,M,2,2,R,,,44,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
18,2019,5659,113384001,8166013,,15-AUG-19,04-APR-19,,1,6,,0,C,F,50395581,2019,34055915,1,04-APR-19,1,N,29,5,47,M,2,2,R,,,47,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
19,2019,5659,113384602,8166013,,15-AUG-19,21-APR-19,,21,6,,0,C,F,50396325,2019,34056102,1,21-APR-19,1,N,29,5,23,M,1,2,R,,,23,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
20,2019,5659,113384869,8166013,,15-AUG-19,28-APR-19,,1,6,,0,C,F,50401646,2019,34056174,1,28-APR-19,1,N,29,5,18,M,2,2,R,,,18,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
21,2019,5659,113389826,8181337,,15-AUG-19,16-JUN-19,,23,6,,0,C,F,50390461,2019,34052757,1,17-JUN-19,1,N,29,5,29,F,2,2,R,,,29,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
22,2019,5659,113390020,8181337,,15-AUG-19,23-JUN-19,,5,6,,0,C,F,50390707,2019,34052806,1,23-JUN-19,1,N,29,5,26,F,2,2,R,,,26,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
23,2019,5659,113390094,8181337,,15-AUG-19,25-JUN-19,,5,6,,0,C,F,50390801,2019,34052828,1,25-JUN-19,1,N,29,5,22,M,2,2,R,,,22,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
24,2019,5659,113390095,8181337,,15-AUG-19,25-JUN-19,,7,6,,0,C,F,50390802,2019,34052829,1,26-JUN-19,1,N,29,5,22,M,2,2,R,,,22,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
25,2019,5659,113389145,8158351,,15-AUG-19,07-MAR-19,,2,6,,0,C,F,50395376,2019,34049494,1,18-APR-19,3,N,29,5,29,M,1,2,R,,,29,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
26,2019,5659,113389509,8181337,,15-AUG-19,07-JUN-19,,18,6,,0,C,F,50390046,2019,34052669,1,13-JUN-19,3,N,29,5,29,M,1,2,R,,,29,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
27,2019,5659,113389688,8181337,,15-AUG-19,13-JUN-19,,1,6,,0,C,F,50390274,2019,34052710,1,13-JUN-19,1,N,29,5,28,M,2,2,R,,,28,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
28,2019,5659,113384070,8166013,,15-AUG-19,05-APR-19,,10,6,,0,C,F,50395668,2019,34055937,2,08-APR-19,2,N,29,5,15,M,1,1,R,R,,15,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
29,2019,5659,111317781,8150689,,22-MAY-19,28-FEB-19,,18,6,,0,C,F,46809220,2019,33184337,1,28-FEB-19,1,N,29,5,21,M,2,3,R,,,21,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
30,2019,5659,111310475,8158351,,22-MAY-19,09-MAR-19,,14,6,,0,C,F,46817543,2019,33189244,1,09-MAR-19,1,N,29,5,31,M,2,2,R,,,31,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
31,2019,5659,111317976,8158351,,22-MAY-19,09-MAR-19,,11,6,,0,C,F,46812888,2019,33189242,1,09-MAR-19,1,N,29,5,27,M,2,2,R,,,27,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
32,2019,5659,111318037,8158351,,22-MAY-19,15-MAR-19,,15,6,,0,C,F,46812951,2019,33189262,1,15-MAR-19,1,N,29,5,34,M,1,1,R,,,34,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
33,2019,5659,111314625,8158351,,22-MAY-19,07-MAR-19,,14,6,,0,C,F,46809468,2019,33189234,1,07-MAR-19,1,N,29,5,38,M,1,2,R,,,38,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
34,2019,5659,111314601,8158351,,22-MAY-19,04-MAR-19,,20,6,,0,C,F,46809439,2019,33189221,1,12-MAR-19,3,N,29,5,35,F,1,2,N,,,35,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
35,2019,5659,122506255,8196661,,23-MAR-20,04-AUG-19,,3,6,,0,C,F,69747254,2019,37604577,1,19-JAN-20,3,N,29,5,30,M,2,2,R,,,30,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
36,2019,5659,117070486,8196661,,21-OCT-19,25-AUG-19,,3,6,,0,C,F,58690941,2019,35638612,1,25-AUG-19,1,N,29,5,47,M,2,2,R,,,47,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
37,2019,5659,117069623,8188999,,21-OCT-19,20-JUL-19,,3,6,,0,C,F,58689832,2019,35638369,1,03-AUG-19,3,N,29,5,30,M,1,1,R,,,30,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
38,2019,5659,117069720,8188999,,21-OCT-19,28-JUL-19,,22,6,,0,C,F,58689977,2019,35638416,1,19-AUG-19,3,N,29,5,25,M,1,2,R,,,25,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
39,2019,5659,117069731,8196661,,21-OCT-19,04-AUG-19,,23,6,,0,C,F,58689991,2019,35638424,1,05-AUG-19,1,N,29,5,32,M,1,2,R,,,32,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
40,2019,5659,117069781,8196661,,21-OCT-19,02-AUG-19,,17,6,,0,C,F,58690051,2019,35638441,1,05-AUG-19,1,N,29,5,55,M,2,2,R,,,55,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
41,2019,5659,117069897,8196661,,21-OCT-19,07-AUG-19,,18,6,,0,C,F,58690190,2019,35638461,1,07-AUG-19,1,N,29,5,20,M,2,2,R,,,20,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
42,2019,5659,117070081,8196661,,21-OCT-19,12-AUG-19,,23,6,,0,C,F,58690426,2019,35638511,1,13-AUG-19,1,N,29,5,20,M,1,1,R,,,20,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
43,2019,5659,117070160,8196661,,21-OCT-19,10-AUG-19,,12,6,,0,C,F,58690520,2019,35638533,1,15-AUG-19,1,N,29,5,37,M,1,2,R,,,37,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
44,2019,5659,117070272,8196661,,21-OCT-19,18-AUG-19,,16,6,,0,C,F,58690657,2019,35638565,1,22-AUG-19,3,N,29,5,20,M,0,1,R,,,20,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
45,2019,5659,117070438,8196661,,21-OCT-19,17-AUG-19,,0,6,,0,C,F,58690877,2019,35638601,1,24-AUG-19,1,N,29,5,29,M,1,2,R,,,29,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
46,2019,5659,117069339,8150689,,21-OCT-19,10-FEB-19,,21,6,,0,C,F,58689310,2019,35638200,1,11-FEB-19,1,N,29,5,36,M,2,2,R,,,36,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
47,2019,5659,117069630,8196661,,21-OCT-19,03-AUG-19,,3,6,,0,C,F,58689841,2019,35638373,1,03-AUG-19,1,N,29,5,44,M,2,2,R,,,44,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
48,2019,5659,107372739,8143027,,21-MAR-19,21-JAN-19,,1,6,,0,C,F,39624885,2019,31971397,1,21-JAN-19,1,N,29,5,43,M,1,2,R,,,43,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
49,2019,5659,107368231,8143027,,21-MAR-19,05-JAN-19,,16,6,,0,C,F,39624637,2019,31975193,1,05-JAN-19,1,N,29,5,23,M,2,2,N,,,23,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
50,2019,5659,107372689,8143027,,21-MAR-19,15-JAN-19,,5,6,,0,C,F,39632945,2019,31971379,1,22-JAN-19,3,N,29,5,25,M,2,2,R,,,25,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
51,2019,5659,115745988,8188999,,16-SEP-19,05-JUL-19,,10,6,,0,C,F,55707488,2019,34811020,1,05-JUL-19,1,N,29,5,38,M,2,2,R,,,38,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
52,2019,5659,115746026,8181337,,16-SEP-19,30-JUN-19,,20,6,,0,C,F,55707508,2019,34820532,1,30-JUN-19,1,N,29,5,31,M,2,2,R,,,31,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
53,2019,5659,115745616,8150689,,16-SEP-19,26-FEB-19,,22,6,,0,C,F,55707248,2019,34810969,1,25-JUL-19,3,N,29,5,22,M,2,2,R,,,22,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
54,2019,5659,115739000,8181337,,16-SEP-19,04-JUN-19,,17,6,,0,C,F,55711657,2019,34815304,1,12-JUL-19,3,N,29,5,35,M,2,2,R,,,35,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
55,2019,5659,115748224,8188999,,16-SEP-19,16-JUL-19,,18,6,,0,C,F,55708191,2019,34811156,1,16-JUL-19,1,N,29,5,32,M,1,2,R,,,32,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
56,2019,5659,115748436,8188999,,16-SEP-19,21-JUL-19,,3,6,,0,C,F,55708483,2019,34811211,1,25-JUL-19,3,N,29,5,22,M,1,1,R,,,22,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
57,2019,5659,115748556,8188999,,16-SEP-19,23-JUL-19,,21,6,,0,C,F,55708634,2019,34811246,1,24-JUL-19,1,N,29,5,39,M,2,2,R,,,39,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
58,2019,5659,115747725,8188999,,16-SEP-19,06-JUL-19,,23,6,,0,C,F,55707545,2019,34811030,1,06-JUL-19,1,N,29,5,39,M,1,1,R,,,39,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
59,2019,5659,115747943,8188999,,16-SEP-19,11-JUL-19,,4,6,,0,C,F,55707771,2019,34811082,1,11-JUL-19,1,N,29,5,58,M,2,2,R,,,58,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
60,2019,5659,118021895,8204323,,21-NOV-19,26-SEP-19,,20,6,,0,C,F,60696776,2019,35966893,1,26-SEP-19,1,N,29,5,49,M,2,2,R,,,49,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
61,2019,5659,118021333,8204323,,21-NOV-19,10-SEP-19,,15,6,,0,C,F,60681084,2019,35966734,1,10-SEP-19,1,N,29,5,22,M,1,1,R,,,22,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
62,2019,5659,118021367,8204323,,21-NOV-19,11-SEP-19,,13,6,,0,C,F,60681122,2019,35966743,1,20-SEP-19,3,N,29,5,56,M,2,2,R,,,56,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
63,2019,5659,118021482,8204323,,21-NOV-19,15-SEP-19,,0,6,,0,C,F,60681264,2019,35966779,1,15-SEP-19,1,N,29,5,27,M,2,2,R,,,27,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
64,2019,5659,118011587,8204323,,21-NOV-19,01-SEP-19,,12,6,,0,C,F,60689046,2019,35963622,1,03-SEP-19,1,N,29,5,38,M,2,2,N,,,38,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
65,2019,5659,118011619,8204323,,21-NOV-19,04-SEP-19,,15,6,,0,C,F,60689085,2019,35963634,1,04-SEP-19,1,N,29,5,22,M,2,3,R,,,22,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
66,2019,5659,118011683,8204323,,21-NOV-19,01-SEP-19,,15,6,,0,C,F,60689164,2019,35963657,1,17-SEP-19,3,N,29,5,30,M,2,2,R,,,30,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
67,2019,5659,118011707,8204323,,21-NOV-19,07-SEP-19,,9,6,,0,C,F,60689193,2019,35963668,1,16-SEP-19,3,N,29,5,29,M,1,2,R,,,29,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
68,2019,5659,118892162,8204323,,20-DEC-19,20-SEP-19,,8,6,,0,C,F,62364990,2019,36247364,1,21-OCT-19,3,N,29,5,25,M,2,2,R,,,25,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
69,2019,5659,118892757,8211985,,20-DEC-19,20-OCT-19,,9,6,,0,C,F,62371636,2019,36255348,1,20-OCT-19,1,N,29,5,29,F,2,2,R,,,29,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
70,2019,5659,118892353,8211985,,20-DEC-19,08-OCT-19,,11,6,,0,C,F,62361132,2019,36255247,1,16-OCT-19,3,N,29,5,37,M,1,2,R,,,37,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
71,2019,5659,118892562,8211985,,20-DEC-19,15-OCT-19,,3,6,,0,C,F,62361392,2019,36255299,1,15-OCT-19,1,N,29,5,27,M,2,2,R,,,27,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
72,2019,5659,119780062,8181337,,24-JAN-20,22-JUN-19,,2,6,,0,C,F,64129401,2019,36553099,1,22-JUN-19,1,N,29,5,22,M,2,2,R,,,22,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
73,2019,5659,119780133,8211985,,24-JAN-20,31-OCT-19,,13,6,,0,C,F,64129509,2019,36553130,1,02-NOV-19,1,N,29,5,30,M,1,2,R,,,30,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
74,2019,5659,119775217,8158351,,24-JAN-20,25-MAR-19,,17,6,,0,C,F,64129375,2019,36564518,1,25-SEP-19,3,N,29,5,32,M,2,2,R,,,32,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
75,2019,5659,119775661,8219647,,24-JAN-20,12-NOV-19,,20,6,,0,C,F,64125596,2019,36564707,1,12-NOV-19,1,N,29,5,38,M,1,2,R,,,38,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
76,2019,5659,119775957,8219647,,24-JAN-20,23-NOV-19,,9,6,,0,C,F,64125988,2019,36564774,1,23-NOV-19,1,N,29,5,40,M,1,2,R,,,40,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
77,2019,5659,119775395,8219647,,24-JAN-20,03-NOV-19,,2,6,,0,C,F,64125229,2019,36564621,1,03-NOV-19,1,N,29,5,24,M,2,2,R,,,24,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
78,2019,5659,119775488,8219647,,24-JAN-20,06-NOV-19,,7,6,,0,C,F,64125370,2019,36564658,1,08-NOV-19,3,N,29,5,35,M,2,2,R,,,35,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
79,2019,5659,121201628,8227309,,26-FEB-20,01-DEC-19,,22,6,,0,C,F,66898331,2019,37098263,1,01-DEC-19,1,N,29,5,47,M,2,2,R,,,47,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
80,2019,5659,121201705,8219647,,26-FEB-20,23-NOV-19,,23,6,,0,C,F,66898437,2019,37098294,1,23-NOV-19,1,N,29,5,29,M,1,2,R,,,29,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
81,2019,5659,121201763,8219647,,26-FEB-20,27-NOV-19,,12,6,,0,C,F,66898532,2019,37098314,1,17-DEC-19,3,N,29,5,38,M,2,2,R,,,38,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
82,2019,5659,121201765,8219647,,26-FEB-20,29-NOV-19,,23,6,,0,C,F,66890840,2019,37102555,1,03-DEC-19,3,N,29,5,23,M,1,1,R,,,23,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
83,2019,5659,121201930,8227309,,26-FEB-20,15-DEC-19,,2,6,,0,C,F,66898768,2019,37098358,1,15-DEC-19,1,N,29,5,39,M,1,2,R,,,39,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
84,2019,5659,122506295,8196661,,23-MAR-20,25-AUG-19,,12,6,,0,C,F,69747349,2019,37604616,1,30-JAN-20,3,N,29,5,32,M,1,1,R,,,32,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
85,2019,5659,121201685,8211985,,26-FEB-20,27-OCT-19,,16,6,,0,C,F,66898405,2019,37098285,1,30-DEC-19,3,N,29,5,34,M,2,2,R,,,34,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
86,2019,5659,122506332,8227309,,23-MAR-20,21-DEC-19,,8,6,,0,C,F,69747395,2019,37604634,1,12-JAN-20,3,N,29,5,23,M,1,1,N,,,23,0,100,Kidnapping/Abduction,Person,N,Y,,Kidnapping/Abduction,A,Y
87,2019,5659,121201588,8219647,,26-FEB-20,08-NOV-19,,21,6,,0,C,F,66898269,2019,37098243,1,16-DEC-19,3,N,5,5,24,M,2,2,R,,,24,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
88,2019,5659,111310659,8158351,,22-MAY-19,29-MAR-19,,20,6,,0,C,F,46817831,2019,33184498,1,29-MAR-19,1,N,5,5,21,M,2,2,R,,,21,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
89,2019,5659,107364716,8143027,,21-MAR-19,05-JAN-19,,7,6,,0,C,F,39632798,2019,31981009,1,05-JAN-19,1,N,5,5,23,M,2,2,R,,,23,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
90,2019,5659,107364940,8143027,,21-MAR-19,29-JAN-19,,16,6,,0,C,F,39633137,2019,31971427,1,29-JAN-19,1,N,5,5,26,M,1,2,R,,,26,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
91,2019,5659,107364687,8143027,,21-MAR-19,02-JAN-19,,19,6,,0,C,F,39624589,2019,31980990,1,02-JAN-19,1,N,5,5,34,M,2,2,R,,,34,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
92,2019,5659,121196533,8219647,,26-FEB-20,11-NOV-19,,21,6,,0,C,F,66898303,2019,37098252,1,20-DEC-19,3,N,5,5,39,M,1,1,R,,,39,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
93,2019,5659,107364783,8143027,,21-MAR-19,14-JAN-19,,2,6,,0,C,F,39624771,2019,31971363,1,20-JAN-19,3,N,5,5,20,F,2,2,R,,,20,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
94,2019,5659,111314215,8150689,,22-MAY-19,03-FEB-19,,22,6,,0,C,F,46816773,2019,33184262,1,13-FEB-19,3,N,5,5,29,M,2,2,R,,,29,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
95,2019,5659,111310182,8150689,,22-MAY-19,08-FEB-19,,3,6,,0,C,F,46816812,2019,33184271,1,08-FEB-19,1,N,5,5,34,M,1,2,R,,,34,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
96,2019,5659,111317655,8150689,,22-MAY-19,16-FEB-19,,10,6,,0,C,F,46809110,2019,33184294,1,16-FEB-19,1,N,5,5,46,M,1,2,R,,,46,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
97,2019,5659,111317984,8158351,,22-MAY-19,10-MAR-19,,15,6,,0,C,F,46817552,2019,33182464,1,10-MAR-19,1,N,5,5,47,M,2,2,R,,,47,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
98,2019,5659,111314250,8150689,,22-MAY-19,09-FEB-19,,4,6,,0,C,F,46809062,2019,33182331,1,09-FEB-19,1,N,5,5,26,M,2,2,R,,,26,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
99,2019,5659,111310544,8158351,,22-MAY-19,15-MAR-19,,15,6,,0,C,F,46812980,2019,33189269,1,18-MAR-19,1,N,5,5,51,M,2,2,R,,,51,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
100,2019,5659,111318122,8158351,,22-MAY-19,24-MAR-19,,11,6,,0,C,F,46809662,2019,33184484,1,24-MAR-19,2,N,5,5,23,M,1,2,U,,,23,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
101,2019,5659,111314596,8158351,,22-MAY-19,03-MAR-19,,21,6,,0,C,F,46809428,2019,33182441,1,03-MAR-19,1,N,5,5,32,M,2,2,R,,,32,0,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,Y
